sourceNodeId,relationshipType,target_targetNode_gt_median
253971,CITES,1
254923,CITES,1
254923,CITES,1
255233,CITES,0
255628,CITES,1
255628,CITES,1
255628,CITES,1
256106,CITES,1
258259,CITES,1
259701,CITES,1
259702,CITES,1
259702,CITES,1
259772,CITES,1
260121,CITES,1
260979,CITES,1
261040,CITES,1
261040,CITES,1
262108,CITES,1
262121,CITES,1
262178,CITES,1
262178,CITES,1
262178,CITES,0
263069,CITES,1
263069,CITES,1
263279,CITES,1
263482,CITES,1
263482,CITES,1
263482,CITES,1
263486,CITES,1
263498,CITES,1
263498,CITES,1
263553,CITES,1
263553,CITES,1
263553,CITES,0
264347,CITES,1
264556,CITES,1
264556,CITES,1
264556,CITES,1
265203,CITES,0
267003,CITES,0
267824,CITES,1
267824,CITES,0
270456,CITES,1
270456,CITES,0
270600,CITES,1
270600,CITES,1
272720,CITES,1
273152,CITES,1
273949,CITES,1
278394,CITES,1
278394,CITES,1
278403,CITES,1
280876,CITES,1
282700,CITES,1
284023,CITES,1
284023,CITES,1
284023,CITES,1
284023,CITES,1
284025,CITES,1
284025,CITES,1
284414,CITES,1
285687,CITES,1
286513,CITES,1
286513,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
287787,CITES,1
288107,CITES,1
289085,CITES,1
289088,CITES,1
289779,CITES,1
289779,CITES,1
289780,CITES,1
289780,CITES,1
289780,CITES,1
289781,CITES,1
289781,CITES,1
289781,CITES,1
289781,CITES,1
289885,CITES,1
289885,CITES,0
289945,CITES,0
292277,CITES,1
293271,CITES,1
293974,CITES,1
294030,CITES,0
294126,CITES,1
300806,CITES,1
300806,CITES,0
300806,CITES,1
300806,CITES,0
302545,CITES,1
307015,CITES,1
307015,CITES,1
307015,CITES,0
307015,CITES,1
307336,CITES,1
307336,CITES,1
307656,CITES,1
307656,CITES,1
310530,CITES,0
310653,CITES,1
314459,CITES,1
315789,CITES,1
315789,CITES,1
318071,CITES,1
318187,CITES,1
321004,CITES,1
321861,CITES,1
325314,CITES,1
330148,CITES,1
330148,CITES,0
330208,CITES,1
330208,CITES,1
334153,CITES,1
335042,CITES,1
335042,CITES,1
335733,CITES,1
337766,CITES,1
340078,CITES,1
340078,CITES,1
340299,CITES,0
341188,CITES,1
341188,CITES,1
342802,CITES,0
346243,CITES,1
346292,CITES,1
346292,CITES,1
348305,CITES,1
350319,CITES,1
354004,CITES,1
358866,CITES,1
358866,CITES,0
358884,CITES,1
358887,CITES,1
358887,CITES,0
360028,CITES,1
365294,CITES,0
367312,CITES,1
367312,CITES,1
368431,CITES,0
368605,CITES,1
368657,CITES,1
370366,CITES,1
370366,CITES,1
370366,CITES,1
375605,CITES,1
375825,CITES,1
376704,CITES,1
377303,CITES,1
379288,CITES,0
380341,CITES,0
384428,CITES,1
385067,CITES,1
385572,CITES,1
387795,CITES,1
389715,CITES,1
389715,CITES,1
390693,CITES,1
395540,CITES,1
395553,CITES,1
395553,CITES,1
395725,CITES,1
395725,CITES,1
397488,CITES,1
397488,CITES,1
397590,CITES,1
399339,CITES,1
399370,CITES,0
400356,CITES,1
400356,CITES,0
400455,CITES,1
400473,CITES,1
408885,CITES,1
409255,CITES,1
415693,CITES,1
416867,CITES,1
416964,CITES,1
421481,CITES,1
423816,CITES,1
423816,CITES,0
424540,CITES,0
427606,CITES,1
427606,CITES,1
427606,CITES,1
427606,CITES,0
430329,CITES,1
430574,CITES,1
430711,CITES,1
430711,CITES,1
431206,CITES,1
440815,CITES,1
444191,CITES,1
444191,CITES,0
445938,CITES,1
446610,CITES,1
447224,CITES,1
449841,CITES,1
458439,CITES,1
459206,CITES,1
459213,CITES,1
459214,CITES,1
459216,CITES,1
459216,CITES,1
466170,CITES,0
467383,CITES,1
467383,CITES,1
486840,CITES,1
486840,CITES,1
503877,CITES,1
503877,CITES,1
503877,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503883,CITES,1
503893,CITES,1
503893,CITES,0
503893,CITES,1
509379,CITES,1
513189,CITES,1
513189,CITES,1
513189,CITES,1
513189,CITES,1
519318,CITES,1
519353,CITES,1
520471,CITES,1
521183,CITES,1
521183,CITES,1
521183,CITES,1
521207,CITES,1
521251,CITES,1
521252,CITES,1
521269,CITES,1
521855,CITES,1
522338,CITES,1
522338,CITES,1
523010,CITES,1
523010,CITES,1
523394,CITES,1
523574,CITES,1
523574,CITES,1
523574,CITES,1
523574,CITES,1
529165,CITES,1
531348,CITES,1
531351,CITES,1
545647,CITES,1
559804,CITES,1
559804,CITES,1
560936,CITES,1
560936,CITES,0
561364,CITES,1
561568,CITES,1
561581,CITES,1
561581,CITES,1
561582,CITES,1
561593,CITES,1
561595,CITES,1
561595,CITES,1
561610,CITES,1
561611,CITES,1
561611,CITES,1
561613,CITES,1
561613,CITES,1
561674,CITES,1
561674,CITES,1
561674,CITES,1
561789,CITES,1
561789,CITES,1
561789,CITES,1
561809,CITES,1
561809,CITES,1
561809,CITES,1
562067,CITES,1
562123,CITES,1
562940,CITES,1
562940,CITES,0
563613,CITES,1
563613,CITES,0
566653,CITES,0
566653,CITES,1
566664,CITES,0
567005,CITES,1
567018,CITES,1
568857,CITES,1
568857,CITES,1
573535,CITES,1
573553,CITES,1
573553,CITES,1
573553,CITES,1
573553,CITES,1
573553,CITES,1
573964,CITES,1
573964,CITES,1
573964,CITES,1
574009,CITES,1
574264,CITES,1
574264,CITES,1
575077,CITES,1
575077,CITES,1
575077,CITES,1
575077,CITES,1
575077,CITES,1
575077,CITES,1
575077,CITES,0
575077,CITES,0
575292,CITES,1
575292,CITES,1
575402,CITES,1
575795,CITES,1
575795,CITES,1
576257,CITES,1
576257,CITES,1
576362,CITES,1
576362,CITES,1
576362,CITES,1
576691,CITES,1
576725,CITES,1
576795,CITES,1
576973,CITES,1
576973,CITES,0
577227,CITES,1
577331,CITES,1
578306,CITES,1
578309,CITES,1
578337,CITES,1
578337,CITES,1
578337,CITES,1
578337,CITES,1
578337,CITES,1
578347,CITES,1
578365,CITES,1
578365,CITES,1
578646,CITES,1
578646,CITES,1
578646,CITES,1
578646,CITES,1
578646,CITES,1
578646,CITES,1
578650,CITES,1
578650,CITES,1
578650,CITES,1
578669,CITES,1
578669,CITES,1
578845,CITES,1
578845,CITES,1
578845,CITES,1
578845,CITES,1
578898,CITES,1
579008,CITES,1
579008,CITES,1
579008,CITES,1
579008,CITES,1
579008,CITES,1
579108,CITES,1
582139,CITES,1
582139,CITES,1
582343,CITES,1
582349,CITES,1
582511,CITES,1
589923,CITES,1
591016,CITES,1
591016,CITES,1
591017,CITES,1
592826,CITES,1
592830,CITES,1
592973,CITES,1
592973,CITES,1
592975,CITES,1
592986,CITES,1
592993,CITES,1
592993,CITES,1
592993,CITES,1
592996,CITES,1
592996,CITES,1
593022,CITES,1
593060,CITES,1
593091,CITES,1
593104,CITES,1
593104,CITES,1
593104,CITES,1
593155,CITES,1
593201,CITES,1
593209,CITES,1
593240,CITES,1
593240,CITES,1
593328,CITES,0
593329,CITES,0
593544,CITES,1
593559,CITES,1
593560,CITES,1
593942,CITES,1
593942,CITES,1
594011,CITES,1
594011,CITES,1
594039,CITES,1
594047,CITES,1
594047,CITES,1
594119,CITES,1
594483,CITES,1
594511,CITES,1
594511,CITES,1
601462,CITES,1
601462,CITES,1
601462,CITES,1
604073,CITES,1
606479,CITES,1
608190,CITES,1
608190,CITES,0
608191,CITES,0
608326,CITES,1
608326,CITES,1
610529,CITES,1
612306,CITES,1
612306,CITES,1
613409,CITES,1
616336,CITES,1
617378,CITES,1
617575,CITES,1
621555,CITES,1
626530,CITES,1
626530,CITES,1
626530,CITES,1
626530,CITES,1
626531,CITES,1
626531,CITES,1
626574,CITES,1
626999,CITES,1
626999,CITES,1
627024,CITES,1
628458,CITES,1
628500,CITES,1
628500,CITES,1
628667,CITES,1
628751,CITES,1
628751,CITES,1
628815,CITES,1
628888,CITES,1
630817,CITES,1
630890,CITES,1
631015,CITES,1
631015,CITES,1
632796,CITES,1
632874,CITES,0
633030,CITES,1
633031,CITES,1
633081,CITES,1
633081,CITES,0
633081,CITES,0
633081,CITES,1
633081,CITES,1
633585,CITES,0
633585,CITES,1
633585,CITES,1
633721,CITES,1
634902,CITES,1
634904,CITES,1
634938,CITES,1
640617,CITES,1
641956,CITES,1
641956,CITES,1
641976,CITES,1
641976,CITES,1
641976,CITES,1
642593,CITES,1
642621,CITES,1
642621,CITES,1
642621,CITES,0
642641,CITES,1
642681,CITES,1
642681,CITES,1
642681,CITES,1
642681,CITES,1
642681,CITES,1
642681,CITES,1
642798,CITES,1
642798,CITES,1
642847,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642894,CITES,1
642920,CITES,1
642920,CITES,1
642930,CITES,1
643003,CITES,1
643069,CITES,1
643199,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,0
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643221,CITES,1
643239,CITES,1
643239,CITES,1
643239,CITES,1
643239,CITES,0
643239,CITES,1
643239,CITES,1
643485,CITES,1
643695,CITES,1
643695,CITES,1
643734,CITES,1
643735,CITES,1
644093,CITES,1
644361,CITES,1
644363,CITES,1
644427,CITES,1
644427,CITES,1
644441,CITES,1
644441,CITES,1
644448,CITES,1
644448,CITES,1
644448,CITES,1
644448,CITES,1
644494,CITES,1
644494,CITES,1
644577,CITES,1
644577,CITES,1
644577,CITES,1
644577,CITES,1
644577,CITES,1
644843,CITES,1
644843,CITES,1
645016,CITES,1
645046,CITES,1
645046,CITES,1
645046,CITES,1
645084,CITES,1
645088,CITES,1
645088,CITES,1
645452,CITES,1
645571,CITES,1
645870,CITES,1
645870,CITES,1
645897,CITES,1
646286,CITES,0
646289,CITES,0
646334,CITES,1
646357,CITES,1
646412,CITES,1
646809,CITES,1
646809,CITES,1
646809,CITES,1
646900,CITES,1
646900,CITES,1
646900,CITES,1
646900,CITES,1
646913,CITES,1
646913,CITES,1
647315,CITES,1
647447,CITES,1
648106,CITES,1
648106,CITES,1
648112,CITES,1
648112,CITES,1
648112,CITES,1
648112,CITES,1
648121,CITES,1
648121,CITES,1
648232,CITES,1
648369,CITES,1
649730,CITES,1
649731,CITES,1
649731,CITES,1
649739,CITES,1
650807,CITES,1
650807,CITES,1
650814,CITES,1
653441,CITES,1
653441,CITES,1
653628,CITES,1
654177,CITES,1
654326,CITES,1
654326,CITES,1
654339,CITES,1
654339,CITES,1
654519,CITES,1
656048,CITES,1
656231,CITES,1
662250,CITES,1
662416,CITES,1
662572,CITES,1
671052,CITES,1
671269,CITES,1
671269,CITES,1
671269,CITES,1
671269,CITES,1
671269,CITES,1
671293,CITES,1
672064,CITES,0
672070,CITES,1
672070,CITES,1
672070,CITES,1
672070,CITES,0
672070,CITES,1
672071,CITES,1
672071,CITES,1
672071,CITES,0
672071,CITES,1
675649,CITES,1
675756,CITES,1
675756,CITES,1
675847,CITES,1
682508,CITES,1
683294,CITES,1
683294,CITES,1
683355,CITES,1
683360,CITES,1
683404,CITES,1
684531,CITES,1
684972,CITES,1
684986,CITES,1
684986,CITES,1
687401,CITES,1
688824,CITES,1
688849,CITES,1
689152,CITES,1
693143,CITES,1
693143,CITES,1
696343,CITES,1
696345,CITES,1
696345,CITES,0
696345,CITES,1
696345,CITES,1
709113,CITES,1
709518,CITES,1
711994,CITES,1
714208,CITES,1
714256,CITES,1
714256,CITES,1
714256,CITES,1
714256,CITES,1
714256,CITES,1
714260,CITES,1
714260,CITES,1
714289,CITES,1
714289,CITES,1
714289,CITES,1
714289,CITES,1
714289,CITES,1
733167,CITES,1
733534,CITES,1
733534,CITES,1
733576,CITES,1
734406,CITES,1
735303,CITES,1
738941,CITES,1
738941,CITES,1
739280,CITES,1
739280,CITES,1
739707,CITES,1
739816,CITES,1
739816,CITES,1
739816,CITES,1
746058,CITES,1
751408,CITES,1
752684,CITES,1
753047,CITES,1
753047,CITES,1
753047,CITES,1
753047,CITES,1
753047,CITES,1
753047,CITES,1
753070,CITES,1
753070,CITES,1
753070,CITES,1
753264,CITES,1
753264,CITES,1
753265,CITES,1
754594,CITES,1
755082,CITES,1
756061,CITES,1
756061,CITES,1
756061,CITES,1
762980,CITES,1
762980,CITES,1
763009,CITES,1
763009,CITES,1
763009,CITES,1
763010,CITES,1
763010,CITES,1
763010,CITES,1
763010,CITES,1
767763,CITES,1
779960,CITES,1
787016,CITES,1
814836,CITES,1
815073,CITES,1
815096,CITES,1
817774,CITES,1
824245,CITES,1
851968,CITES,1
853114,CITES,0
853114,CITES,1
853114,CITES,1
853115,CITES,0
853115,CITES,1
853115,CITES,1
853115,CITES,1
853116,CITES,0
853116,CITES,1
853118,CITES,1
853155,CITES,1
954315,CITES,1
1033,CITES,0
103482,CITES,0
103515,CITES,0
1050679,CITES,0
1103960,CITES,0
1103985,CITES,0
1109199,CITES,0
1112911,CITES,0
1113438,CITES,0
1113831,CITES,0
1114331,CITES,0
1117476,CITES,0
1119505,CITES,0
1119708,CITES,0
1120431,CITES,0
1123756,CITES,0
1125386,CITES,0
1127430,CITES,0
1127913,CITES,0
1128204,CITES,0
1128227,CITES,0
1128314,CITES,0
1128453,CITES,0
1128945,CITES,0
1128959,CITES,0
1128985,CITES,0
1129018,CITES,0
1129027,CITES,0
1129573,CITES,0
1129683,CITES,0
1129778,CITES,0
1130847,CITES,0
1130856,CITES,0
1131116,CITES,0
1131360,CITES,0
1131557,CITES,0
1131752,CITES,0
1133196,CITES,0
1133338,CITES,0
1136814,CITES,0
1137466,CITES,0
1152421,CITES,0
1152508,CITES,0
1153065,CITES,0
1153280,CITES,0
1153577,CITES,0
1153853,CITES,0
1153943,CITES,0
1154176,CITES,0
1154459,CITES,0
116552,CITES,0
12576,CITES,0
128540,CITES,0
132806,CITES,0
135130,CITES,0
141342,CITES,0
141347,CITES,0
148170,CITES,0
15670,CITES,0
1688,CITES,0
175291,CITES,0
178727,CITES,0
18582,CITES,0
190697,CITES,0
190706,CITES,0
1956,CITES,0
197054,CITES,0
198443,CITES,0
198653,CITES,0
206371,CITES,0
229635,CITES,0
231249,CITES,0
248425,CITES,0
249421,CITES,0
254923,CITES,0
259701,CITES,0
259702,CITES,0
263279,CITES,0
263498,CITES,0
265203,CITES,0
273152,CITES,0
27510,CITES,0
28290,CITES,0
286500,CITES,0
287787,CITES,0
28851,CITES,0
289779,CITES,0
289780,CITES,0
289781,CITES,0
307015,CITES,0
335733,CITES,0
33904,CITES,0
33907,CITES,0
35061,CITES,0
38205,CITES,0
387795,CITES,0
415693,CITES,0
41714,CITES,0
427606,CITES,0
44368,CITES,0
45599,CITES,0
46079,CITES,0
46431,CITES,0
486840,CITES,0
48766,CITES,0
503883,CITES,0
503893,CITES,0
513189,CITES,0
54129,CITES,0
54131,CITES,0
56119,CITES,0
561238,CITES,0
568857,CITES,0
573964,CITES,0
573978,CITES,0
574009,CITES,0
574264,CITES,0
574462,CITES,0
575077,CITES,0
575292,CITES,0
575331,CITES,0
576725,CITES,0
576795,CITES,0
577227,CITES,0
578780,CITES,0
579008,CITES,0
592973,CITES,0
593091,CITES,0
593105,CITES,0
593240,CITES,0
593260,CITES,0
593813,CITES,0
594047,CITES,0
594543,CITES,0
594649,CITES,0
594900,CITES,0
608326,CITES,0
634902,CITES,0
634904,CITES,0
634938,CITES,0
634975,CITES,0
640617,CITES,0
646809,CITES,0
646837,CITES,0
647408,CITES,0
647447,CITES,0
66556,CITES,0
66563,CITES,0
66805,CITES,0
69284,CITES,0
69296,CITES,0
694759,CITES,0
735303,CITES,0
78511,CITES,0
787016,CITES,0
801170,CITES,0
81722,CITES,0
82098,CITES,0
84021,CITES,0
85352,CITES,0
86359,CITES,0
8865,CITES,0
887,CITES,0
97645,CITES,0
98698,CITES,0
1109017,CITES,0
1114442,CITES,0
116552,CITES,0
1103315,CITES,0
1105394,CITES,0
1106112,CITES,0
1106172,CITES,0
1106406,CITES,0
1107455,CITES,0
1111052,CITES,0
1114125,CITES,0
1117942,CITES,0
1118245,CITES,0
1118332,CITES,0
1120170,CITES,0
1126029,CITES,0
124064,CITES,0
128,CITES,0
130,CITES,0
136665,CITES,0
191404,CITES,0
193742,CITES,0
23258,CITES,0
28227,CITES,0
28287,CITES,0
28350,CITES,0
28387,CITES,0
28471,CITES,0
28485,CITES,0
341188,CITES,0
38480,CITES,0
39403,CITES,0
434,CITES,0
55968,CITES,0
58540,CITES,0
6155,CITES,0
6170,CITES,0
6196,CITES,0
6220,CITES,0
64484,CITES,0
7432,CITES,0
755217,CITES,0
8213,CITES,0
91975,CITES,0
976334,CITES,0
1109581,CITES,0
149669,CITES,0
17476,CITES,0
189708,CITES,0
206259,CITES,0
28202,CITES,0
28278,CITES,0
28387,CITES,0
28471,CITES,0
32872,CITES,0
33013,CITES,0
341188,CITES,0
38480,CITES,0
39403,CITES,0
6170,CITES,0
6214,CITES,0
75674,CITES,0
1114125,CITES,0
20526,CITES,0
39403,CITES,0
91975,CITES,0
13960,CITES,0
345340,CITES,0
1118092,CITES,0
36167,CITES,0
1135125,CITES,0
218666,CITES,0
47684,CITES,0
267003,CITES,0
58454,CITES,0
1102364,CITES,0
1112650,CITES,0
506,CITES,0
89416,CITES,0
1102364,CITES,0
1106546,CITES,0
10796,CITES,0
1105033,CITES,0
1111304,CITES,0
1112911,CITES,0
1113614,CITES,0
114308,CITES,0
12576,CITES,0
134128,CITES,0
161221,CITES,0
170798,CITES,0
17476,CITES,0
19045,CITES,0
20972,CITES,0
265203,CITES,0
28456,CITES,0
299195,CITES,0
299197,CITES,0
334153,CITES,0
35490,CITES,0
38205,CITES,0
595056,CITES,0
6151,CITES,0
6213,CITES,0
6215,CITES,0
64519,CITES,0
87363,CITES,0
976334,CITES,0
1103979,CITES,0
1105344,CITES,0
1114352,CITES,0
1136397,CITES,0
1140040,CITES,0
34355,CITES,0
910,CITES,0
1104379,CITES,0
1105344,CITES,0
1105530,CITES,0
1108834,CITES,0
1110520,CITES,0
1114118,CITES,0
1116569,CITES,0
1118848,CITES,0
1120858,CITES,0
1122460,CITES,0
1126044,CITES,0
1129111,CITES,0
1135137,CITES,0
1140040,CITES,0
1152194,CITES,0
12439,CITES,0
12946,CITES,0
131042,CITES,0
13136,CITES,0
160705,CITES,0
227286,CITES,0
242637,CITES,0
28278,CITES,0
31043,CITES,0
340075,CITES,0
340078,CITES,0
34355,CITES,0
35905,CITES,0
42847,CITES,0
436796,CITES,0
48550,CITES,0
576257,CITES,0
58552,CITES,0
636511,CITES,0
67292,CITES,0
675649,CITES,0
684372,CITES,0
755217,CITES,0
94953,CITES,0
1107010,CITES,0
1111899,CITES,0
129558,CITES,0
1956,CITES,0
207395,CITES,0
3084,CITES,0
3828,CITES,0
38845,CITES,0
20180,CITES,0
28265,CITES,0
3828,CITES,0
129558,CITES,0
20180,CITES,0
28265,CITES,0
3828,CITES,0
940,CITES,0
1152896,CITES,0
3828,CITES,0
91852,CITES,0
1034,CITES,0
1102550,CITES,0
1105231,CITES,0
1129798,CITES,0
1153945,CITES,0
1034,CITES,0
1107062,CITES,0
1153945,CITES,0
1034,CITES,0
1107062,CITES,0
1110515,CITES,0
1154525,CITES,0
409725,CITES,0
8766,CITES,0
102938,CITES,0
1102400,CITES,0
1106112,CITES,0
143676,CITES,0
1102400,CITES,0
1104007,CITES,0
42207,CITES,0
57764,CITES,0
6125,CITES,0
1102625,CITES,0
1108167,CITES,0
1120962,CITES,0
112378,CITES,0
1123867,CITES,0
1128256,CITES,0
1129208,CITES,0
1135125,CITES,0
1135358,CITES,0
157805,CITES,0
18615,CITES,0
192734,CITES,0
20593,CITES,0
254923,CITES,0
27230,CITES,0
284414,CITES,0
30895,CITES,0
30901,CITES,0
444240,CITES,0
520471,CITES,0
52835,CITES,0
552469,CITES,0
560936,CITES,0
591016,CITES,0
636098,CITES,0
65653,CITES,0
6917,CITES,0
6923,CITES,0
85452,CITES,0
85688,CITES,0
93923,CITES,0
97892,CITES,0
1031453,CITES,0
1102407,CITES,0
1105062,CITES,0
1106287,CITES,0
1108050,CITES,0
1110494,CITES,0
1110998,CITES,0
1113995,CITES,0
1114153,CITES,0
1114352,CITES,0
1114388,CITES,0
1114605,CITES,0
1116347,CITES,0
1116594,CITES,0
1117653,CITES,0
1119140,CITES,0
1120211,CITES,0
1120866,CITES,0
1128839,CITES,0
1129443,CITES,0
1130600,CITES,0
1131647,CITES,0
1131745,CITES,0
1131748,CITES,0
1132922,CITES,0
1132968,CITES,0
1135137,CITES,0
1135368,CITES,0
1136422,CITES,0
1136442,CITES,0
1152143,CITES,0
1152821,CITES,0
1154169,CITES,0
120084,CITES,0
139865,CITES,0
157401,CITES,0
161221,CITES,0
171225,CITES,0
184918,CITES,0
188318,CITES,0
188471,CITES,0
22835,CITES,0
23448,CITES,0
23502,CITES,0
23507,CITES,0
237521,CITES,0
26850,CITES,0
330148,CITES,0
340075,CITES,0
340299,CITES,0
39904,CITES,0
436796,CITES,0
49482,CITES,0
560936,CITES,0
562123,CITES,0
628500,CITES,0
648232,CITES,0
649731,CITES,0
69392,CITES,0
7276,CITES,0
7297,CITES,0
77758,CITES,0
782486,CITES,0
83826,CITES,0
85299,CITES,0
853150,CITES,0
90888,CITES,0
93555,CITES,0
948299,CITES,0
948846,CITES,0
949318,CITES,0
949511,CITES,0
950052,CITES,0
950305,CITES,0
1102567,CITES,0
1106052,CITES,0
1108267,CITES,0
1111614,CITES,0
1113934,CITES,0
1114864,CITES,0
1117184,CITES,0
1119295,CITES,0
1120563,CITES,0
1153891,CITES,0
13960,CITES,0
200480,CITES,0
399173,CITES,0
4878,CITES,0
521207,CITES,0
521269,CITES,0
1103985,CITES,0
1131360,CITES,0
1133338,CITES,0
1134022,CITES,0
1136814,CITES,0
1153065,CITES,0
152483,CITES,0
1694,CITES,0
39474,CITES,0
44368,CITES,0
576725,CITES,0
647413,CITES,0
69284,CITES,0
694759,CITES,0
84021,CITES,0
1115291,CITES,0
1116336,CITES,0
1135108,CITES,0
50381,CITES,0
733167,CITES,0
35797,CITES,0
1114502,CITES,0
1108389,CITES,0
1109581,CITES,0
129042,CITES,0
3101,CITES,0
3095,CITES,0
1107215,CITES,0
1111899,CITES,0
1949,CITES,0
3101,CITES,0
1153166,CITES,0
1153724,CITES,0
1153728,CITES,0
1949,CITES,0
110163,CITES,0
1110390,CITES,0
1125386,CITES,0
1956,CITES,0
101143,CITES,0
1111899,CITES,0
1118302,CITES,0
1153101,CITES,0
1153150,CITES,0
1817,CITES,0
263486,CITES,0
83449,CITES,0
101143,CITES,0
1152896,CITES,0
1153728,CITES,0
170798,CITES,0
207395,CITES,0
3097,CITES,0
310530,CITES,0
38839,CITES,0
73327,CITES,0
82664,CITES,0
1102442,CITES,0
1108551,CITES,0
1109439,CITES,0
1109542,CITES,0
129897,CITES,0
154982,CITES,0
49811,CITES,0
7032,CITES,0
1102442,CITES,0
1123068,CITES,0
1131471,CITES,0
39126,CITES,0
6771,CITES,0
10186,CITES,0
1107140,CITES,0
1113852,CITES,0
1130539,CITES,0
154134,CITES,0
40151,CITES,0
1000012,CITES,0
1061127,CITES,0
1106388,CITES,0
1107095,CITES,0
1108551,CITES,0
1110426,CITES,0
1114512,CITES,0
1117786,CITES,0
1119295,CITES,0
1120650,CITES,0
1127619,CITES,0
1153254,CITES,0
136766,CITES,0
136768,CITES,0
151430,CITES,0
18615,CITES,0
212777,CITES,0
23546,CITES,0
27230,CITES,0
49811,CITES,0
49843,CITES,0
49844,CITES,0
49847,CITES,0
582343,CITES,0
591016,CITES,0
591017,CITES,0
63931,CITES,0
6917,CITES,0
6923,CITES,0
72908,CITES,0
102406,CITES,0
107177,CITES,0
1104055,CITES,0
1116268,CITES,0
1116842,CITES,0
1118764,CITES,0
1119751,CITES,0
1152075,CITES,0
167656,CITES,0
175291,CITES,0
197783,CITES,0
28641,CITES,0
321861,CITES,0
350362,CITES,0
4660,CITES,0
59045,CITES,0
6125,CITES,0
65650,CITES,0
1104851,CITES,0
1106630,CITES,0
1107861,CITES,0
1110438,CITES,0
1116842,CITES,0
1121867,CITES,0
1123926,CITES,0
1152075,CITES,0
197783,CITES,0
211906,CITES,0
27250,CITES,0
463825,CITES,0
52784,CITES,0
1115375,CITES,0
1130676,CITES,0
1130808,CITES,0
1131607,CITES,0
1132948,CITES,0
1135899,CITES,0
1140230,CITES,0
230884,CITES,0
236759,CITES,0
282700,CITES,0
395540,CITES,0
578347,CITES,0
696342,CITES,0
696346,CITES,0
751408,CITES,0
99023,CITES,0
1119671,CITES,0
1105574,CITES,0
1113035,CITES,0
1115375,CITES,0
1122704,CITES,0
1130676,CITES,0
1130808,CITES,0
1131607,CITES,0
1132486,CITES,0
1132948,CITES,0
1132968,CITES,0
205192,CITES,0
230884,CITES,0
2658,CITES,0
395540,CITES,0
43639,CITES,0
578306,CITES,0
578309,CITES,0
578337,CITES,0
578347,CITES,0
582139,CITES,0
630817,CITES,0
631052,CITES,0
696345,CITES,0
696346,CITES,0
751408,CITES,0
763009,CITES,0
99023,CITES,0
1108169,CITES,0
1120197,CITES,0
1108050,CITES,0
1108169,CITES,0
1113035,CITES,0
1114192,CITES,0
1118083,CITES,0
1120858,CITES,0
1123239,CITES,0
1133004,CITES,0
160705,CITES,0
256106,CITES,0
2695,CITES,0
2698,CITES,0
342802,CITES,0
469504,CITES,0
5869,CITES,0
99025,CITES,0
1114192,CITES,0
256106,CITES,0
342802,CITES,0
99025,CITES,0
1120777,CITES,0
12330,CITES,0
395553,CITES,0
72056,CITES,0
1107171,CITES,0
255233,CITES,0
33303,CITES,0
15889,CITES,0
221302,CITES,0
30973,CITES,0
395725,CITES,0
5062,CITES,0
83449,CITES,0
110162,CITES,0
110163,CITES,0
218682,CITES,0
83449,CITES,0
1106236,CITES,0
129045,CITES,0
1949,CITES,0
1952,CITES,0
3101,CITES,0
110162,CITES,0
110163,CITES,0
110164,CITES,0
70441,CITES,0
103529,CITES,0
110163,CITES,0
110164,CITES,0
1152564,CITES,0
1949,CITES,0
470511,CITES,0
1110000,CITES,0
129896,CITES,0
129897,CITES,0
280876,CITES,0
105865,CITES,0
1106789,CITES,0
1127530,CITES,0
1131267,CITES,0
129896,CITES,0
129897,CITES,0
137873,CITES,0
162664,CITES,0
308920,CITES,0
310742,CITES,0
423463,CITES,0
561364,CITES,0
642827,CITES,0
105865,CITES,0
129896,CITES,0
310742,CITES,0
423463,CITES,0
5086,CITES,0
561364,CITES,0
642827,CITES,0
1000012,CITES,0
167670,CITES,0
238099,CITES,0
65653,CITES,0
86840,CITES,0
1106492,CITES,0
1110426,CITES,0
1119987,CITES,0
1120169,CITES,0
1152290,CITES,0
1153264,CITES,0
187354,CITES,0
277263,CITES,0
35070,CITES,0
417017,CITES,0
49843,CITES,0
6639,CITES,0
66782,CITES,0
6767,CITES,0
6941,CITES,0
1115677,CITES,0
1125992,CITES,0
1128430,CITES,0
1130634,CITES,0
1131728,CITES,0
1132706,CITES,0
120039,CITES,0
145215,CITES,0
167670,CITES,0
346243,CITES,0
36620,CITES,0
39124,CITES,0
40922,CITES,0
429805,CITES,0
654177,CITES,0
69397,CITES,0
8832,CITES,0
1103737,CITES,0
1114222,CITES,0
1131137,CITES,0
1132157,CITES,0
167656,CITES,0
